소재지면적,대피가능인원수,소재지전체주소,좌표정보(X),좌표정보(Y),id
3962,4802,대구광역시 달성군 화원읍 562번지 1호,334563,256418,2
7479,9065,대구광역시 달성군 화원읍 220번지,334873.4006,256334.7268,2
5224,6332,대구광역시 달성군 화원읍 139번지,335510.5813,256371.9249,2
4629,5611,대구광역시 달성군 화원읍 130번지,335085.3,256197.5136,2
979,1187,대구광역시 달성군 다사읍 매곡리 510번지,331507.7061,263874.5188,2
618,749,대구광역시 달성군 논공읍 남리 578번지 15호,330808.2679,248263.2574,2
11614,14078,대구광역시 달성군 유가읍 622번지,332713,244632,2
7967,9657,대구광역시 달성군 현풍읍 480번지,331742,245059,2
7955,9642,대구광역시 달성군 옥포읍 1105번지,329942,254385,2
4000,4848,대구광역시 달성군 화원읍 1650번지,336113.3135,257842.9191,2
3278,3973,대구광역시 달성군 화원읍 113번지 1호,336549.9725,257005.9463,2
908,1101,대구광역시 달성군 화원읍 536번지 2호,334231.2105,256369.2204,2
1047,1269,대구광역시 달성군 다사읍 죽곡리 152번지,331969.0321,262849.6519,2
4845,5873,대구광역시 달성군 다사읍 719번지 2호,331685.39,263366.2969,2
2632,3190,대구광역시 달성군 화원읍 성산리 55번지,334485.2296,257516.9687,2
1711,2074,대구광역시 달성군 화원읍 1734번지 1호,336359.5133,257581.5778,2
2992,3627,대구광역시 달성군 화원읍 구라리 1687번지,336227.8385,257706.0782,2
4597,5572,대구광역시 달성군 화원읍 성산리 501번지,334699.7794,256883.5855,2
8283,10040,대구광역시 달성군 유가읍 603번지,332558,245080,2
9960,12073,대구광역시 달성군 유가읍 595번지,332166,245182,2
8696,10541,대구광역시 달성군 유가읍 621번지,332566,244541,2
2335,2830,대구광역시 달성군 다사읍 61번지,335251.8636,265149.7654,2
7926,9607,대구광역시 달성군 다사읍 1540번지,332442.7437,263351.7887,2
2047,2481,대구광역시 달성군 다사읍 321번지 1호,335457.0358,264658.623,2
10976,13304,대구광역시 달성군 옥포읍 2964번지,330493,254399,2
8047,9754,대구광역시 달성군 옥포읍 1099번지,329579,254676,2
1639,1987,대구광역시 달성군 옥포읍 38번지 4호,332253.8151,255395.1543,2
1785,2164,대구광역시 달성군 옥포읍 1149번지,331391.8319,255931.1061,2
2051,2486,대구광역시 달성군 옥포읍 1519번지,330361.905,255408.0508,2
10061,12195,대구광역시 달성군 유가읍 605번지,332859,244908,2
10061,12195,대구광역시 달성군 유가읍 659번지,332707,244962,2
14932,18099,대구광역시 달성군 다사읍 818번지,332500.8757,262575.4215,2
9182,11130,대구광역시 달성군 화원읍 명곡리 101번지,335027.8478,256394.7475,2
985,1194,대구광역시 달성군 화원읍 구라리 1736번지 3호,336578.3267,257749.6262,2
604,732,대구광역시 달성군 화원읍 117번지,335323.1319,257420.5422,2
13558,16434,대구광역시 달성군 구지면 1178번지,327853.1738,240358.7229,2
9600,11636,대구광역시 달성군 다사읍 822번지,332385.039,262213.0462,2
6452,7821,대구광역시 달성군 다사읍 1552번지,332659.1226,263152.6049,2
3110,3770,대구광역시 달성군 다사읍 486번지,335193.8339,264188.6713,2
7651,9274,대구광역시 달성군 다사읍 서재리 145번지,335406.6068,265096.9387,2
3336,4044,대구광역시 달성군 다사읍 매곡리 719번지 1호,331586.5256,263282.1333,2
1574,1908,대구광역시 달성군 다사읍 매곡리 509번지,331401.7939,263976.7008,2
481,583,대구광역시 달성군 논공읍 금포리 1313번지,329329.4092,253705.1109,2
764,926,대구광역시 달성군 다사읍 매곡리 689번지 1호 다사역,331710.4797,263705.3298,2
3258,3949,대구광역시 달성군 논공읍 북리 803번지 4호,330573.6465,248885.618,2
1232,1493,대구광역시 달성군 논공읍 남리 615번지 5호,330925.2525,248066.3006,2
9501,11516,대구광역시 달성군 화원읍 명곡리 112번지,335324.7649,256485.112,2
1943,2355,대구광역시 달성군 화원읍 1번지 2호,336272.9112,257421.4354,2
760,921,대구광역시 달성군 화원읍 505번지,334587.711,256752.3177,2
6206,7522,대구광역시 달성군 화원읍 138번지 1호,335295.0989,257206.7939,2
845,1024,대구광역시 달성군 화원읍 329번지 2호,334877.7767,257085.3991,2
4555,5521,대구광역시 달성군 화원읍 1722번지,336342.9349,257836.1778,2
2924,3544,대구광역시 달성군 다사읍 100번지,335075.097,264861.78,2
3545,4297,대구광역시 달성군 다사읍 100번지,335075.097,264861.78,2
14505,17582,대구광역시 달성군 유가읍 627번지,332717,244340,2
6972,8451,대구광역시 달성군 유가읍 604번지,332569,244747,2
2456,2977,대구광역시 달성군 다사읍 242번지 2호,332438.1307,262847.7051,2
15595,18903,대구광역시 달성군 유가읍 601번지,332168,244989,2
1322,1602,인천광역시 중구 운서동 2787번지 2호,154500.1513,443573.5088,3
1499,1817,인천광역시 중구 신흥동2가 18번지 4호,167636.647,440738.0852,3
4047,4905,인천광역시 중구 운남동 1550번지,158401.2753,443083.0861,3
5630,6824,인천광역시 중구 운서동 2788번지 2호,154516.088,443340.9821,3
4457,5402,인천광역시 중구 신흥동1가 34번지 2호,167239.7206,440560.2279,3
3269,3962,인천광역시 중구 항동3가 5번지,166265.8677,441163.5416,3
1324,1605,인천광역시 중구 항동1가 1번지 2호,166207.5443,441335.1985,3
2725,3303,인천광역시 중구 신흥동1가 34번지 8호,167311.7764,440389.9413,3
3451,4183,인천광역시 중구 신흥동2가 50번지 10호,167430.261,440447.4125,3
780,945,인천광역시 중구 도원동 12번지 20호,168238.8025,440774.6913,3
6900,8364,인천광역시 중구 북성동1가 3번지 1호,166105.2465,441984.12,3
112,136,인천광역시 중구 인현동 1번지 436호,167400.269,441496.9646,3
692,839,인천광역시 중구 인현동 1번지 109호,167378.4482,441465.6137,3
5282,6402,인천광역시 중구 운서동 2787번지 1호,154507.7247,443703.0685,3
1299,1575,인천광역시 중구 운서동 2923번지,156470.2577,442251.5998,3
1228,1488,인천광역시 중구 인현동 20번지 11호,167252.2044,441464.922,3
775.43,940,인천광역시 중구 신흥동3가 7번지 9호,167605.2896,440199.7011,3
5405,6552,인천광역시 중구 중산동 1887번지 1호,161344.5098,443400.8487,3
3105,3764,인천광역시 중구 중산동 1871번지 5호,160228.6035,442625.3381,3
2317,2808,인천광역시 중구 중산동 1872번지 2호,160931.693,442562.074,3
5097,6178,인천광역시 중구 중산동 1871번지 3호,160519.1815,442820.6313,3
6653,8064,인천광역시 중구 중산동 1881번지 1호,160698.871,443496.2273,3
6447,7815,인천광역시 중구 중산동 1887번지 2호,161524.7842,443248.3405,3
1253,1519,인천광역시 중구 관동1가 9번지 1호,166473.628,441332.6245,3
1069,1296,인천광역시 중구 신생동 38번지 5호,167171.5133,440425.7994,3
586,710,인천광역시 중구 운서동 2745번지 1호,154146.7675,444264.3507,3
4939,5987,인천광역시 중구 신흥동1가 34번지 1호,167453.7082,440524.5316,3
395,479,인천광역시 중구 인현동 1번지 1호,167332.7602,441630.4758,3
5164,6259,인천광역시 중구 중산동 1878번지 1호,160491.2331,443287.4205,3
726,880,인천광역시 중구 인현동 1번지 140호,167264.3993,441617.7313,3
7843,9507,인천광역시 중구 신흥동3가 7번지 206호,167541.9194,439669.4463,3
4945,5994,인천광역시 중구 신포동 16번지 1호,167000.9875,441021.9386,3
3894,4720,인천광역시 중구 을왕동 773번지,144295.6182,438927.2324,3
6144,7447,인천광역시 중구 운서동 2850번지 6호,152307.8171,437542.018,3
6169,7478,인천광역시 중구 운서동 2850번지 3호,152156.5614,437569.0333,3
48288,58531,인천광역시 중구 운서동 2868번지,149826.3862,440817.2597,3
68722,83299,인천광역시 중구 운서동 2851번지,151619.0973,438436.5914,3
3574,4332,인천광역시 중구 송월동2가 2번지 5호,166271.602,442005.5329,3
600,727,인천광역시 중구 신흥동3가 39번지 24호,167087.1675,437630.7802,3
6289,7623,인천광역시 중구 항동7가 58번지 1호,164630.2882,439272.642,3
733,888,인천광역시 중구 신생동 25번지 1호,167007.3865,440690.6068,3
571,692,인천광역시 중구 관동1가 9번지 1호,166473.628,441332.6245,3
5267,6384,인천광역시 중구 신흥동3가 7번지 235호,167492.008,439423.7003,3
1365,1655,인천광역시 동구 금곡동 10번지 1호,167766.0069,441275.4885,3
19879.65,24097,인천광역시 동구 송림동 343번지,169029.5574,441268.4521,3
934.2,1132,인천광역시 동구 송림동 229번지 3호,168115.3678,441353.1313,3
45217.84,54810,인천광역시 동구 송림동 339번지,168926.3331,442149.4937,3
469.42,569,인천광역시 동구 송림동 68번지 13호,168462.0323,441262.4455,3
3580.18,4340,인천광역시 동구 송림동 94번지 11호,168907.6207,440898.2086,3
24985.24,30285,인천광역시 동구 만석동 122번지,166431.0066,442625.9786,3
1368.6,1659,인천광역시 동구 송림동 8번지 661호,168979.0555,442202.1375,3
997,1208,인천광역시 동구 창영동 30번지,168024.855,441105.0793,3
985.13,1194,인천광역시 동구 송림동 97번지 1호,168821.5128,441323.3034,3
9073.44,10998,인천광역시 동구 송림동 342번지,168862.5089,441544.2689,3
12165.34,14746,인천광역시 동구 송림동 318번지 1호,170618.2168,441878.5245,3
1157.03,1402,인천광역시 동구 송림동 297번지 37호,170317.7786,442024.8104,3
53464.7,64806,인천광역시 동구 송림동 294번지,169424.1099,442692.7227,3
4397,5330,인천광역시 동구 화수동 321번지,166987.841,442176.8944,3
21743,26355,인천광역시 동구 송림동 341번지,169076.5579,442076.6704,3
2400.01,2909,인천광역시 동구 송현동 166번지,167823.6319,442139.5925,3
3236.38,3923,인천광역시 동구 송현동 165번지,167669.4796,441991.6411,3
2700.84,3274,인천광역시 동구 화수동 79번지 4호,167079.1107,442407.5103,3
60416.8,73232,인천광역시 동구 송현동 154번지,167816.651,441843.0783,3
231.41,280,인천광역시 동구 창영동 41번지 3호,168252.9269,441011.0474,3
826.45,1002,인천광역시 동구 송림동 336번지 송림동동 336호,169164.7899,441236.9087,3
1252.9,1519,인천광역시 동구 송현동 66번지 51호,167507.1101,441994.257,3
860,1042,인천광역시 동구 송현동 6번지 26호,168470.5362,442214.8442,3
3200.01,3879,인천광역시 동구 금곡동 33번지 2호,167894.5447,441277.4545,3
648,785,인천광역시 동구 송림동 109번지 2호,168374.8384,441347.3318,3
1619.84,1963,인천광역시 동구 송현동 66번지 24호,167617.1118,442155.269,3
2940,3564,인천광역시 동구 송림동 39번지,168696.1127,441498.2214,3
826.45,1002,인천광역시 동구 송림동 56번지 1호,168314.4792,441601.5245,3
198.35,240,인천광역시 동구 송현동 87번지 2호,167703.1993,441567.4873,3
1322.32,1603,인천광역시 동구 송림동 296번지 송림동공구상가,169978.4533,442479.9168,3
9795,11873,인천광역시 미추홀구 학익동 719번지,169972.0595,437905.9362,3
2123,2573,인천광역시 미추홀구 용현동 573번지 2호,167903.2701,439668.4827,3
4672,5663,인천광역시 미추홀구 용현동 573번지 2호,167903.2701,439668.4827,3
772,936,인천광역시 미추홀구 주안동 1534번지,172416.1869,438861.7114,3
825,1000,인천광역시 미추홀구 관교동 508번지,172836.6043,437538.2593,3
759,920,인천광역시 미추홀구 관교동 13번지 6호,173001.7402,438004.7598,3
594,720,인천광역시 미추홀구 관교동 13번지 6호,173001.7402,438004.7598,3
1133,1373,인천광역시 미추홀구 주안동 32번지 1호,172004.1088,440376.0373,3
5940,7200,인천광역시 미추홀구 학익동 681번지 6호,170625.6978,437443.323,3
3247,3936,인천광역시 미추홀구 용현동 627번지 534호,168296.2176,438165.0879,3
5435,6588,인천광역시 미추홀구 용현동 627번지 534호,168296.2176,438165.0879,3
1807,2190,인천광역시 미추홀구 용현동 627번지 40호,167930.0209,438551.8567,3
4389,5320,인천광역시 미추홀구 주안동 1381번지,171526.1134,441337.9228,3
5313,6440,인천광역시 미추홀구 주안동 26번지 8호,171232.5623,440577.5444,3
165,200,인천광역시 미추홀구 용현동 453번지 92호 용현3동 행정복지센터,169133.1923,439453.1675,3
3761,4559,인천광역시 미추홀구 숭의동 59번지 17호,169520.3405,440520.1373,3
436,528,인천광역시 미추홀구 주안동 15번지 38호,171756.3516,440672.268,3
337,408,인천광역시 미추홀구 주안동 24번지 24호,171702.3452,440522.3431,3
2046,2480,인천광역시 미추홀구 문학동 376번지 1호,171864.4805,437294.7001,3
2016,2444,인천광역시 미추홀구 주안동 1618번지,172952.823,439998.472,3
2796,3389,인천광역시 미추홀구 주안동 1614번지 주안더월드스테이트,172564.9727,439929.9506,3
5319,6447,인천광역시 미추홀구 주안동 1614번지 주안더월드스테이트,172564.9727,439929.9506,3
3727,4518,인천광역시 미추홀구 주안동 1614번지 주안더월드스테이트,172564.9727,439929.9506,3
819,993,인천광역시 미추홀구 도화동 120번지 12호,170858.6272,440821.9262,3
3000,3636,인천광역시 미추홀구 도화동 431번지 3호,171064.9499,439775.007,3
2282,2766,인천광역시 미추홀구 용현동 649번지,168446.4265,439180.9168,3
1494,1811,인천광역시 미추홀구 주안동 1559번지 30호,172580.0612,438895.017,3
825,1000,인천광역시 미추홀구 관교동 13번지 3호,172897.7334,438065.9137,3
759,920,인천광역시 미추홀구 관교동 13번지 3호,172897.7334,438065.9137,3
46595,56479,인천광역시 미추홀구 용현동 659번지,167852.8908,439526.2538,3
726,880,인천광역시 미추홀구 학익동 48번지 2호,171366.3392,437804.5394,3
818,992,인천광역시 미추홀구 학익동 48번지 2호,171366.3392,437804.5394,3
660,800,인천광역시 미추홀구 학익동 48번지 2호,171366.3392,437804.5394,3
4292,5202,인천광역시 미추홀구 용현동 627번지 47호,167965.7007,438340.2148,3
660,800,인천광역시 미추홀구 관교동 13번지 11호,173043.0565,437724.3327,3
6600,8000,인천광역시 미추홀구 주안동 245번지,172454.9094,439324.7302,3
4696,5692,인천광역시 미추홀구 학익동 645번지,171091.9917,437942.7502,3
1485,1800,인천광역시 미추홀구 학익동 41번지 3호,171078.7896,437712.3253,3
4819,5841,인천광역시 미추홀구 주안동 1614번지,172564.9727,439929.9506,3
3315,4018,인천광역시 미추홀구 주안동 1614번지,172564.9727,439929.9506,3
2261,2741,인천광역시 미추홀구 주안동 1614번지,172564.9727,439929.9506,3
3471,4207,인천광역시 미추홀구 주안동 1614번지,172564.9727,439929.9506,3
462,560,인천광역시 미추홀구 학익동 48번지 14호,171298.0315,437634.7009,3
2640,3200,인천광역시 미추홀구 주안동 1606번지,171804.1566,438291.7495,3
4950,6000,인천광역시 미추홀구 주안동 1606번지,171804.1566,438291.7495,3
2970,3600,인천광역시 미추홀구 주안동 1606번지,171804.1566,438291.7495,3
